LineTotal,OrderQty,ProductID,SalesOrderID,UnitPrice,UnitPriceDiscount
48.589,2,808,47996,24.2945,0
48.589,2,808,47438,24.2945,0
48.589,2,808,49113,24.2945,0
48.589,2,808,48384,24.2945,0
48.589,2,808,49085,24.2945,0
48.589,2,808,50724,24.2945,0
48.589,2,808,50228,24.2945,0
48.589,2,808,48758,24.2945,0
48.589,2,808,46640,24.2945,0
48.589,2,808,49152,24.2945,0
48.589,2,808,48380,24.2945,0
48.589,2,808,46969,24.2945,0
48.589,2,808,50280,24.2945,0
48.589,2,808,47031,24.2945,0
48.589,2,808,47434,24.2945,0
48.589,2,808,49831,24.2945,0
48.589,2,808,46966,24.2945,0
48.589,2,808,49040,24.2945,0
48.589,2,808,49472,24.2945,0
48.589,2,808,50189,24.2945,0
97.178,4,808,47435,24.2945,0
97.178,4,808,47403,24.2945,0
97.178,4,808,50237,24.2945,0
97.178,4,808,46967,24.2945,0
97.178,4,808,47359,24.2945,0
97.178,4,808,49062,24.2945,0
97.178,4,808,49101,24.2945,0
97.178,4,808,46648,24.2945,0
97.178,4,808,46994,24.2945,0
97.178,4,808,46645,24.2945,0
97.178,4,808,47451,24.2945,0
97.178,4,808,48389,24.2945,0
97.178,4,808,48778,24.2945,0
97.178,4,808,50668,24.2945,0
97.178,4,808,46611,24.2945,0
97.178,4,808,47004,24.2945,0
97.178,4,808,47986,24.2945,0
97.178,4,808,48028,24.2945,0
97.178,4,808,47456,24.2945,0
97.178,4,808,47662,24.2945,0
97.178,4,808,47387,24.2945,0
97.178,4,808,47411,24.2945,0
97.178,4,808,49483,24.2945,0
194.356,8,808,47441,24.2945,0
194.356,8,808,46625,24.2945,0
194.356,8,808,47365,24.2945,0
121.4725,5,808,48010,24.2945,0
121.4725,5,808,49541,24.2945,0
121.4725,5,808,47399,24.2945,0
121.4725,5,808,49053,24.2945,0
121.4725,5,808,50728,24.2945,0
121.4725,5,808,47400,24.2945,0
121.4725,5,808,48744,24.2945,0
121.4725,5,808,47024,24.2945,0
242.945,10,808,46657,24.2945,0
242.945,10,808,46957,24.2945,0
187.068,7,808,53493,26.724,0
278.481896,11,808,53518,25.8332,0.02
372.3544,16,808,51721,24.497,0.05
303.798432,12,808,53465,25.8332,0.02
80.172,3,808,51108,26.724,0
80.172,3,808,65213,26.724,0
80.172,3,808,51832,26.724,0
80.172,3,808,51081,26.724,0
80.172,3,808,61196,26.724,0
80.172,3,808,63251,26.724,0
80.172,3,808,53527,26.724,0
80.172,3,808,67316,26.724,0
80.172,3,808,57015,26.724,0
80.172,3,808,61229,26.724,0
80.172,3,808,51104,26.724,0
80.172,3,808,69442,26.724,0
80.172,3,808,69528,26.724,0
80.172,3,808,67314,26.724,0
80.172,3,808,65164,26.724,0
80.172,3,808,69501,26.724,0
80.172,3,808,58918,26.724,0
80.172,3,808,59058,26.724,0
80.172,3,808,63280,26.724,0
80.172,3,808,57068,26.724,0
80.172,3,808,51783,26.724,0
80.172,3,808,69541,26.724,0
160.344,6,808,58963,26.724,0
160.344,6,808,51160,26.724,0
170.0615,7,808,47696,24.2945,0
170.0615,7,808,46944,24.2945,0
170.0615,7,808,49521,24.2945,0
170.0615,7,808,50753,24.2945,0
240.516,9,808,51739,26.724,0
133.62,5,808,59068,26.724,0
133.62,5,808,55297,26.724,0
133.62,5,808,51822,26.724,0
133.62,5,808,51774,26.724,0
133.62,5,808,69408,26.724,0
133.62,5,808,69471,26.724,0
133.62,5,808,69422,26.724,0
133.62,5,808,63149,26.724,0
133.62,5,808,51127,26.724,0
133.62,5,808,65200,26.724,0
133.62,5,808,53583,26.724,0
26.724,1,808,53580,26.724,0
26.724,1,808,65174,26.724,0
26.724,1,808,63179,26.724,0
26.724,1,808,63234,26.724,0
26.724,1,808,69468,26.724,0
26.724,1,808,67301,26.724,0
26.724,1,808,51137,26.724,0
26.724,1,808,63123,26.724,0
26.724,1,808,71899,26.724,0
26.724,1,808,55268,26.724,0
26.724,1,808,69464,26.724,0
26.724,1,808,59018,26.724,0
26.724,1,808,63245,26.724,0
26.724,1,808,67277,26.724,0
26.724,1,808,71884,26.724,0
26.724,1,808,65311,26.724,0
26.724,1,808,69447,26.724,0
26.724,1,808,51102,26.724,0
26.724,1,808,57145,26.724,0
26.724,1,808,71845,26.724,0
26.724,1,808,65166,26.724,0
26.724,1,808,55275,26.724,0
26.724,1,808,71804,26.724,0
26.724,1,808,57128,26.724,0
26.724,1,808,69536,26.724,0
26.724,1,808,51100,26.724,0
26.724,1,808,65273,26.724,0
26.724,1,808,53454,26.724,0
26.724,1,808,69560,26.724,0
26.724,1,808,67272,26.724,0
26.724,1,808,69390,26.724,0
26.724,1,808,69456,26.724,0
26.724,1,808,51089,26.724,0
26.724,1,808,58975,26.724,0
26.724,1,808,67273,26.724,0
26.724,1,808,71851,26.724,0
26.724,1,808,53499,26.724,0
26.724,1,808,67275,26.724,0
26.724,1,808,51720,26.724,0
26.724,1,808,57037,26.724,0
26.724,1,808,69472,26.724,0
26.724,1,808,69490,26.724,0
26.724,1,808,69518,26.724,0
26.724,1,808,53510,26.724,0
26.724,1,808,71832,26.724,0
53.448,2,808,71933,26.724,0
53.448,2,808,67284,26.724,0
53.448,2,808,53536,26.724,0
53.448,2,808,61177,26.724,0
53.448,2,808,57065,26.724,0
53.448,2,808,58910,26.724,0
53.448,2,808,53561,26.724,0
53.448,2,808,65159,26.724,0
53.448,2,808,67291,26.724,0
53.448,2,808,69437,26.724,0
53.448,2,808,57030,26.724,0
53.448,2,808,51790,26.724,0
53.448,2,808,57061,26.724,0
53.448,2,808,67289,26.724,0
53.448,2,808,67295,26.724,0
53.448,2,808,53455,26.724,0
53.448,2,808,53457,26.724,0
53.448,2,808,65209,26.724,0
53.448,2,808,53573,26.724,0
53.448,2,808,59013,26.724,0
53.448,2,808,61218,26.724,0
53.448,2,808,51825,26.724,0
53.448,2,808,51856,26.724,0
53.448,2,808,51691,26.724,0
53.448,2,808,58926,26.724,0
53.448,2,808,61248,26.724,0
53.448,2,808,65306,26.724,0
53.448,2,808,51157,26.724,0
53.448,2,808,71881,26.724,0
53.448,2,808,53480,26.724,0
53.448,2,808,67302,26.724,0
53.448,2,808,61239,26.724,0
53.448,2,808,53576,26.724,0
53.448,2,808,71799,26.724,0
53.448,2,808,51088,26.724,0
53.448,2,808,55249,26.724,0
53.448,2,808,71882,26.724,0
53.448,2,808,55301,26.724,0
53.448,2,808,57086,26.724,0
53.448,2,808,63194,26.724,0
53.448,2,808,51809,26.724,0
53.448,2,808,69418,26.724,0
53.448,2,808,51752,26.724,0
53.448,2,808,69532,26.724,0
53.448,2,808,51818,26.724,0
53.448,2,808,57067,26.724,0
53.448,2,808,71794,26.724,0
53.448,2,808,58981,26.724,0
53.448,2,808,71812,26.724,0
53.448,2,808,51824,26.724,0
106.896,4,808,59064,26.724,0
106.896,4,808,53512,26.724,0
106.896,4,808,53478,26.724,0
106.896,4,808,57046,26.724,0
106.896,4,808,58940,26.724,0
106.896,4,808,51120,26.724,0
106.896,4,808,71785,26.724,0
106.896,4,808,71936,26.724,0
106.896,4,808,51751,26.724,0
106.896,4,808,59027,26.724,0
106.896,4,808,65319,26.724,0
106.896,4,808,65315,26.724,0
106.896,4,808,63209,26.724,0
106.896,4,808,63216,26.724,0
106.896,4,808,51833,26.724,0
106.896,4,808,69444,26.724,0
106.896,4,808,67330,26.724,0
106.896,4,808,51111,26.724,0
106.896,4,808,71952,26.724,0
106.896,4,808,53621,26.724,0
106.896,4,808,69393,26.724,0
106.896,4,808,63214,26.724,0
213.792,8,808,51124,26.724,0
213.792,8,808,53566,26.724,0
213.792,8,808,51711,26.724,0
260.064,7,809,69528,37.152,0
260.064,7,809,51090,37.152,0
260.064,7,809,55277,37.152,0
260.064,7,809,57030,37.152,0
260.064,7,809,67316,37.152,0
260.064,7,809,71952,37.152,0
383.948712,12,809,50728,32.6487,0.02
383.948712,12,809,47696,32.6487,0.02
33.7745,1,809,46937,33.7745,0
33.7745,1,809,47449,33.7745,0
33.7745,1,809,47662,33.7745,0
33.7745,1,809,50213,33.7745,0
33.7745,1,809,46941,33.7745,0
33.7745,1,809,50312,33.7745,0
33.7745,1,809,47673,33.7745,0
33.7745,1,809,48049,33.7745,0
33.7745,1,809,47681,33.7745,0
33.7745,1,809,46973,33.7745,0
33.7745,1,809,47457,33.7745,0
33.7745,1,809,48739,33.7745,0
33.7745,1,809,49040,33.7745,0
33.7745,1,809,49533,33.7745,0
33.7745,1,809,48776,33.7745,0
33.7745,1,809,48293,33.7745,0
33.7745,1,809,49512,33.7745,0
33.7745,1,809,50661,33.7745,0
33.7745,1,809,46930,33.7745,0
33.7745,1,809,47454,33.7745,0
33.7745,1,809,47677,33.7745,0
33.7745,1,809,49093,33.7745,0
33.7745,1,809,48397,33.7745,0
33.7745,1,809,49152,33.7745,0
33.7745,1,809,49468,33.7745,0
33.7745,1,809,46651,33.7745,0
33.7745,1,809,48768,33.7745,0
33.7745,1,809,49105,33.7745,0
33.7745,1,809,47394,33.7745,0
33.7745,1,809,48021,33.7745,0
33.7745,1,809,49113,33.7745,0
33.7745,1,809,49492,33.7745,0
33.7745,1,809,49513,33.7745,0
33.7745,1,809,48736,33.7745,0
33.7745,1,809,47380,33.7745,0
33.7745,1,809,49833,33.7745,0
33.7745,1,809,50310,33.7745,0
33.7745,1,809,49117,33.7745,0
33.7745,1,809,47028,33.7745,0
33.7745,1,809,50189,33.7745,0
33.7745,1,809,46942,33.7745,0
33.7745,1,809,48767,33.7745,0
33.7745,1,809,46604,33.7745,0
33.7745,1,809,50753,33.7745,0
33.7745,1,809,46966,33.7745,0
33.7745,1,809,47006,33.7745,0
33.7745,1,809,47999,33.7745,0
33.7745,1,809,49146,33.7745,0
33.7745,1,809,50662,33.7745,0
33.7745,1,809,46954,33.7745,0
33.7745,1,809,49481,33.7745,0
33.7745,1,809,49495,33.7745,0
33.7745,1,809,48765,33.7745,0
33.7745,1,809,47402,33.7745,0
33.7745,1,809,48017,33.7745,0
33.7745,1,809,48380,33.7745,0
33.7745,1,809,48730,33.7745,0
33.7745,1,809,47357,33.7745,0
33.7745,1,809,50217,33.7745,0
33.7745,1,809,47062,33.7745,0
33.7745,1,809,47443,33.7745,0
33.7745,1,809,49894,33.7745,0
67.549,2,809,50293,33.7745,0
67.549,2,809,47410,33.7745,0
67.549,2,809,48384,33.7745,0
67.549,2,809,46648,33.7745,0
67.549,2,809,48299,33.7745,0
67.549,2,809,46649,33.7745,0
67.549,2,809,50236,33.7745,0
67.549,2,809,46938,33.7745,0
67.549,2,809,47458,33.7745,0
67.549,2,809,47680,33.7745,0
67.549,2,809,49124,33.7745,0
67.549,2,809,46631,33.7745,0
67.549,2,809,48370,33.7745,0
67.549,2,809,49125,33.7745,0
67.549,2,809,49450,33.7745,0
67.549,2,809,50676,33.7745,0
67.549,2,809,46987,33.7745,0
67.549,2,809,47970,33.7745,0
67.549,2,809,50745,33.7745,0
67.549,2,809,49826,33.7745,0
67.549,2,809,48051,33.7745,0
67.549,2,809,50743,33.7745,0
67.549,2,809,49132,33.7745,0
67.549,2,809,49062,33.7745,0
67.549,2,809,48347,33.7745,0
67.549,2,809,49503,33.7745,0
67.549,2,809,50263,33.7745,0
67.549,2,809,50668,33.7745,0
67.549,2,809,47065,33.7745,0
67.549,2,809,47039,33.7745,0
67.549,2,809,48052,33.7745,0
67.549,2,809,47399,33.7745,0
67.549,2,809,48755,33.7745,0
67.549,2,809,50693,33.7745,0
67.549,2,809,49832,33.7745,0
67.549,2,809,50210,33.7745,0
67.549,2,809,49092,33.7745,0
67.549,2,809,50228,33.7745,0
67.549,2,809,50294,33.7745,0
67.549,2,809,47676,33.7745,0
67.549,2,809,48745,33.7745,0
67.549,2,809,47664,33.7745,0
67.549,2,809,49085,33.7745,0
67.549,2,809,47015,33.7745,0
67.549,2,809,47427,33.7745,0
67.549,2,809,49129,33.7745,0
67.549,2,809,49457,33.7745,0
67.549,2,809,49836,33.7745,0
67.549,2,809,47424,33.7745,0
67.549,2,809,49483,33.7745,0
67.549,2,809,46971,33.7745,0
67.549,2,809,49464,33.7745,0
67.549,2,809,47049,33.7745,0
67.549,2,809,48375,33.7745,0
67.549,2,809,50301,33.7745,0
67.549,2,809,48350,33.7745,0
67.549,2,809,46967,33.7745,0
67.549,2,809,47403,33.7745,0
67.549,2,809,47991,33.7745,0
67.549,2,809,49540,33.7745,0
67.549,2,809,47693,33.7745,0
67.549,2,809,47996,33.7745,0
67.549,2,809,50699,33.7745,0
67.549,2,809,48395,33.7745,0
67.549,2,809,50747,33.7745,0
67.549,2,809,46622,33.7745,0
67.549,2,809,47685,33.7745,0
67.549,2,809,47982,33.7745,0
67.549,2,809,49157,33.7745,0
67.549,2,809,46985,33.7745,0
67.549,2,809,46646,33.7745,0
67.549,2,809,47445,33.7745,0
67.549,2,809,48069,33.7745,0
135.098,4,809,47387,33.7745,0
135.098,4,809,50724,33.7745,0
135.098,4,809,48328,33.7745,0
135.098,4,809,50756,33.7745,0
135.098,4,809,46657,33.7745,0
135.098,4,809,47353,33.7745,0
135.098,4,809,46994,33.7745,0
135.098,4,809,47057,33.7745,0
135.098,4,809,47962,33.7745,0
135.098,4,809,50749,33.7745,0
135.098,4,809,47004,33.7745,0
135.098,4,809,47417,33.7745,0
135.098,4,809,46625,33.7745,0
135.098,4,809,46993,33.7745,0
135.098,4,809,47042,33.7745,0
135.098,4,809,48746,33.7745,0
135.098,4,809,46944,33.7745,0
135.098,4,809,49532,33.7745,0
135.098,4,809,46608,33.7745,0
135.098,4,809,48028,33.7745,0
135.098,4,809,47413,33.7745,0
135.098,4,809,47706,33.7745,0
135.098,4,809,50280,33.7745,0
135.098,4,809,46633,33.7745,0
135.098,4,809,46972,33.7745,0
135.098,4,809,47986,33.7745,0
135.098,4,809,46658,33.7745,0
135.098,4,809,47698,33.7745,0
135.098,4,809,47045,33.7745,0
135.098,4,809,49849,33.7745,0
135.098,4,809,47440,33.7745,0
135.098,4,809,49515,33.7745,0
270.196,8,809,46645,33.7745,0
270.196,8,809,49521,33.7745,0
270.196,8,809,47451,33.7745,0
303.9705,9,809,48010,33.7745,0
303.9705,9,809,50688,33.7745,0
168.8725,5,809,49151,33.7745,0
168.8725,5,809,48063,33.7745,0
168.8725,5,809,47441,33.7745,0
168.8725,5,809,49855,33.7745,0
168.8725,5,809,48753,33.7745,0
168.8725,5,809,46647,33.7745,0
168.8725,5,809,49166,33.7745,0
168.8725,5,809,49879,33.7745,0
168.8725,5,809,49053,33.7745,0
168.8725,5,809,48001,33.7745,0
168.8725,5,809,47730,33.7745,0
168.8725,5,809,46640,33.7745,0
168.8725,5,809,50716,33.7745,0
168.8725,5,809,48089,33.7745,0
168.8725,5,809,48341,33.7745,0
168.8725,5,809,50209,33.7745,0
168.8725,5,809,47362,33.7745,0
168.8725,5,809,50292,33.7745,0
168.8725,5,809,47700,33.7745,0
168.8725,5,809,50270,33.7745,0
337.745,10,809,46974,33.7745,0
337.745,10,809,46957,33.7745,0
101.3235,3,809,48754,33.7745,0
101.3235,3,809,48318,33.7745,0
101.3235,3,809,49825,33.7745,0
101.3235,3,809,46624,33.7745,0
101.3235,3,809,48071,33.7745,0
101.3235,3,809,50675,33.7745,0
101.3235,3,809,49843,33.7745,0
101.3235,3,809,49860,33.7745,0
101.3235,3,809,50195,33.7745,0
101.3235,3,809,49095,33.7745,0
101.3235,3,809,49467,33.7745,0
101.3235,3,809,50720,33.7745,0
101.3235,3,809,46984,33.7745,0
101.3235,3,809,47000,33.7745,0
101.3235,3,809,50306,33.7745,0
101.3235,3,809,50682,33.7745,0
101.3235,3,809,48066,33.7745,0
101.3235,3,809,47992,33.7745,0
101.3235,3,809,49138,33.7745,0
101.3235,3,809,49541,33.7745,0
101.3235,3,809,48292,33.7745,0
101.3235,3,809,48760,33.7745,0
101.3235,3,809,49869,33.7745,0
101.3235,3,809,47374,33.7745,0
101.3235,3,809,50322,33.7745,0
101.3235,3,809,48778,33.7745,0
101.3235,3,809,49851,33.7745,0
101.3235,3,809,47031,33.7745,0
101.3235,3,809,48770,33.7745,0
101.3235,3,809,48053,33.7745,0
101.3235,3,809,47352,33.7745,0
101.3235,3,809,47666,33.7745,0
101.3235,3,809,49822,33.7745,0
101.3235,3,809,49149,33.7745,0
101.3235,3,809,47396,33.7745,0
101.3235,3,809,46932,33.7745,0
101.3235,3,809,48031,33.7745,0
101.3235,3,809,48333,33.7745,0
101.3235,3,809,50218,33.7745,0
202.647,6,809,47435,33.7745,0
202.647,6,809,49848,33.7745,0
202.647,6,809,47052,33.7745,0
202.647,6,809,50206,33.7745,0
202.647,6,809,46969,33.7745,0
202.647,6,809,46611,33.7745,0
202.647,6,809,47456,33.7745,0
202.647,6,809,47400,33.7745,0
202.647,6,809,49877,33.7745,0
202.647,6,809,47359,33.7745,0
202.647,6,809,50225,33.7745,0
202.647,6,809,46655,33.7745,0
202.647,6,809,47365,33.7745,0
202.647,6,809,47438,33.7745,0
202.647,6,809,48076,33.7745,0
236.4215,7,809,49501,33.7745,0
236.4215,7,809,47708,33.7745,0
236.4215,7,809,48744,33.7745,0
236.4215,7,809,48306,33.7745,0
236.4215,7,809,48389,33.7745,0
492.734592,14,809,51721,35.9136,0.02
111.456,3,809,51102,37.152,0
111.456,3,809,51728,37.152,0
111.456,3,809,53554,37.152,0
111.456,3,809,69471,37.152,0
111.456,3,809,57118,37.152,0
111.456,3,809,71812,37.152,0
111.456,3,809,61239,37.152,0
111.456,3,809,69393,37.152,0
111.456,3,809,53527,37.152,0
111.456,3,809,58963,37.152,0
111.456,3,809,63214,37.152,0
111.456,3,809,69442,37.152,0
111.456,3,809,53580,37.152,0
111.456,3,809,69560,37.152,0
111.456,3,809,61248,37.152,0
111.456,3,809,63245,37.152,0
111.456,3,809,51853,37.152,0
111.456,3,809,57120,37.152,0
111.456,3,809,71881,37.152,0
111.456,3,809,61177,37.152,0
111.456,3,809,57188,37.152,0
111.456,3,809,58940,37.152,0
111.456,3,809,51819,37.152,0
111.456,3,809,57065,37.152,0
111.456,3,809,53511,37.152,0
111.456,3,809,51763,37.152,0
111.456,3,809,59013,37.152,0
111.456,3,809,55283,37.152,0
111.456,3,809,51781,37.152,0
111.456,3,809,58910,37.152,0
111.456,3,809,67276,37.152,0
111.456,3,809,67297,37.152,0
111.456,3,809,51104,37.152,0
111.456,3,809,51822,37.152,0
111.456,3,809,71780,37.152,0
111.456,3,809,63216,37.152,0
111.456,3,809,53595,37.152,0
111.456,3,809,71851,37.152,0
222.912,6,809,71836,37.152,0
222.912,6,809,71785,37.152,0
222.912,6,809,55241,37.152,0
222.912,6,809,51739,37.152,0
222.912,6,809,57046,37.152,0
222.912,6,809,69408,37.152,0
222.912,6,809,53531,37.152,0
222.912,6,809,51824,37.152,0
222.912,6,809,53583,37.152,0
422.343936,12,809,53518,35.9136,0.02
185.76,5,809,51843,37.152,0
185.76,5,809,59064,37.152,0
185.76,5,809,65174,37.152,0
185.76,5,809,65273,37.152,0
185.76,5,809,59018,37.152,0
185.76,5,809,71936,37.152,0
185.76,5,809,69437,37.152,0
185.76,5,809,55268,37.152,0
185.76,5,809,65269,37.152,0
185.76,5,809,51164,37.152,0
185.76,5,809,55297,37.152,0
185.76,5,809,55249,37.152,0
371.52,10,809,53561,37.152,0
371.52,10,809,53465,37.152,0
371.52,10,809,51711,37.152,0
334.368,9,809,55275,37.152,0
334.368,9,809,59068,37.152,0
37.152,1,809,53542,37.152,0
37.152,1,809,63142,37.152,0
37.152,1,809,65185,37.152,0
37.152,1,809,71826,37.152,0
37.152,1,809,71832,37.152,0
37.152,1,809,67284,37.152,0
37.152,1,809,71829,37.152,0
37.152,1,809,59021,37.152,0
37.152,1,809,51156,37.152,0
37.152,1,809,51818,37.152,0
37.152,1,809,63251,37.152,0
37.152,1,809,69464,37.152,0
37.152,1,809,65272,37.152,0
37.152,1,809,65311,37.152,0
37.152,1,809,53480,37.152,0
37.152,1,809,58944,37.152,0
37.152,1,809,51800,37.152,0
37.152,1,809,53609,37.152,0
37.152,1,809,58928,37.152,0
37.152,1,809,65306,37.152,0
37.152,1,809,65319,37.152,0
37.152,1,809,58959,37.152,0
37.152,1,809,67302,37.152,0
37.152,1,809,59029,37.152,0
37.152,1,809,51742,37.152,0
37.152,1,809,65159,37.152,0
37.152,1,809,67348,37.152,0
37.152,1,809,71803,37.152,0
37.152,1,809,53484,37.152,0
37.152,1,809,69532,37.152,0
37.152,1,809,67260,37.152,0
37.152,1,809,51696,37.152,0
37.152,1,809,71845,37.152,0
37.152,1,809,69476,37.152,0
37.152,1,809,55252,37.152,0
37.152,1,809,67295,37.152,0
37.152,1,809,51723,37.152,0
37.152,1,809,51812,37.152,0
37.152,1,809,51764,37.152,0
37.152,1,809,61209,37.152,0
37.152,1,809,65209,37.152,0
37.152,1,809,65258,37.152,0
37.152,1,809,51108,37.152,0
37.152,1,809,51740,37.152,0
37.152,1,809,69447,37.152,0
37.152,1,809,71880,37.152,0
37.152,1,809,71882,37.152,0
37.152,1,809,71896,37.152,0
37.152,1,809,59027,37.152,0
37.152,1,809,61217,37.152,0
37.152,1,809,67314,37.152,0
37.152,1,809,51736,37.152,0
37.152,1,809,55239,37.152,0
37.152,1,809,71886,37.152,0
37.152,1,809,51081,37.152,0
37.152,1,809,53606,37.152,0
37.152,1,809,58926,37.152,0
37.152,1,809,58957,37.152,0
37.152,1,809,61211,37.152,0
37.152,1,809,58930,37.152,0
37.152,1,809,63252,37.152,0
37.152,1,809,65195,37.152,0
37.152,1,809,65224,37.152,0
37.152,1,809,53625,37.152,0
37.152,1,809,57086,37.152,0
37.152,1,809,57105,37.152,0
37.152,1,809,69536,37.152,0
37.152,1,809,53512,37.152,0
37.152,1,809,57162,37.152,0
37.152,1,809,63281,37.152,0
37.152,1,809,55287,37.152,0
37.152,1,809,59023,37.152,0
37.152,1,809,57067,37.152,0
37.152,1,809,57037,37.152,0
37.152,1,809,65206,37.152,0
74.304,2,809,53463,37.152,0
74.304,2,809,57061,37.152,0
74.304,2,809,59058,37.152,0
74.304,2,809,63179,37.152,0
74.304,2,809,69413,37.152,0
74.304,2,809,71933,37.152,0
74.304,2,809,51752,37.152,0
74.304,2,809,51130,37.152,0
74.304,2,809,67273,37.152,0
74.304,2,809,58975,37.152,0
74.304,2,809,61230,37.152,0
74.304,2,809,51120,37.152,0
74.304,2,809,53454,37.152,0
74.304,2,809,55251,37.152,0
74.304,2,809,51110,37.152,0
74.304,2,809,53573,37.152,0
74.304,2,809,63269,37.152,0
74.304,2,809,55301,37.152,0
74.304,2,809,63290,37.152,0
74.304,2,809,51157,37.152,0
74.304,2,809,51825,37.152,0
74.304,2,809,69444,37.152,0
74.304,2,809,57080,37.152,0
74.304,2,809,63123,37.152,0
74.304,2,809,51137,37.152,0
74.304,2,809,51708,37.152,0
74.304,2,809,53455,37.152,0
74.304,2,809,51127,37.152,0
74.304,2,809,69501,37.152,0
74.304,2,809,69518,37.152,0
74.304,2,809,53614,37.152,0
74.304,2,809,63157,37.152,0
74.304,2,809,53510,37.152,0
74.304,2,809,71819,37.152,0
74.304,2,809,51694,37.152,0
74.304,2,809,65213,37.152,0
74.304,2,809,67289,37.152,0
74.304,2,809,53613,37.152,0
74.304,2,809,61173,37.152,0
74.304,2,809,51834,37.152,0
74.304,2,809,53576,37.152,0
74.304,2,809,61181,37.152,0
74.304,2,809,51718,37.152,0
74.304,2,809,71806,37.152,0
74.304,2,809,65263,37.152,0
74.304,2,809,51088,37.152,0
74.304,2,809,51129,37.152,0
74.304,2,809,51160,37.152,0
74.304,2,809,71841,37.152,0
74.304,2,809,51864,37.152,0
74.304,2,809,57138,37.152,0
74.304,2,809,63280,37.152,0
74.304,2,809,65315,37.152,0
74.304,2,809,57144,37.152,0
74.304,2,809,65188,37.152,0
74.304,2,809,57068,37.152,0
74.304,2,809,53608,37.152,0
74.304,2,809,69422,37.152,0
74.304,2,809,71779,37.152,0
74.304,2,809,51715,37.152,0
74.304,2,809,65303,37.152,0
74.304,2,809,53457,37.152,0
74.304,2,809,69533,37.152,0
74.304,2,809,65154,37.152,0
74.304,2,809,67277,37.152,0
74.304,2,809,71794,37.152,0
74.304,2,809,71884,37.152,0
74.304,2,809,51821,37.152,0
74.304,2,809,71902,37.152,0
74.304,2,809,53478,37.152,0
74.304,2,809,63183,37.152,0
74.304,2,809,57145,37.152,0
74.304,2,809,51124,37.152,0
74.304,2,809,53552,37.152,0
74.304,2,809,57098,37.152,0
148.608,4,809,53505,37.152,0
148.608,4,809,51720,37.152,0
148.608,4,809,69520,37.152,0
148.608,4,809,57186,37.152,0
148.608,4,809,51748,37.152,0
148.608,4,809,55261,37.152,0
148.608,4,809,65232,37.152,0
148.608,4,809,71799,37.152,0
148.608,4,809,58972,37.152,0
148.608,4,809,53499,37.152,0
148.608,4,809,51783,37.152,0
148.608,4,809,55331,37.152,0
148.608,4,809,58906,37.152,0
148.608,4,809,69418,37.152,0
148.608,4,809,53493,37.152,0
148.608,4,809,51751,37.152,0
148.608,4,809,65200,37.152,0
148.608,4,809,53621,37.152,0
148.608,4,809,61229,37.152,0
148.608,4,809,63131,37.152,0
148.608,4,809,63200,37.152,0
148.608,4,809,61196,37.152,0
148.608,4,809,69505,37.152,0
148.608,4,809,58918,37.152,0
148.608,4,809,63149,37.152,0
148.608,4,809,69561,37.152,0
148.608,4,809,51809,37.152,0
297.216,8,809,53536,37.152,0
297.216,8,809,63291,37.152,0
297.216,8,809,51774,37.152,0
459.2126,7,810,47685,65.6018,0
459.2126,7,810,46633,65.6018,0
360.81,5,810,58972,72.162,0
360.81,5,810,51783,72.162,0
360.81,5,810,55241,72.162,0
196.8054,3,810,49836,65.6018,0
196.8054,3,810,50675,65.6018,0
196.8054,3,810,50662,65.6018,0
196.8054,3,810,50745,65.6018,0
196.8054,3,810,46972,65.6018,0
196.8054,3,810,47365,65.6018,0
196.8054,3,810,49826,65.6018,0
196.8054,3,810,46969,65.6018,0
196.8054,3,810,47698,65.6018,0
196.8054,3,810,46625,65.6018,0
196.8054,3,810,47427,65.6018,0
196.8054,3,810,46608,65.6018,0
196.8054,3,810,47026,65.6018,0
196.8054,3,810,47441,65.6018,0
196.8054,3,810,50210,65.6018,0
196.8054,3,810,46957,65.6018,0
196.8054,3,810,47380,65.6018,0
196.8054,3,810,48350,65.6018,0
196.8054,3,810,47353,65.6018,0
196.8054,3,810,46604,65.6018,0
196.8054,3,810,50687,65.6018,0
196.8054,3,810,48076,65.6018,0
196.8054,3,810,47681,65.6018,0
196.8054,3,810,46611,65.6018,0
196.8054,3,810,47693,65.6018,0
196.8054,3,810,47970,65.6018,0
196.8054,3,810,47991,65.6018,0
196.8054,3,810,47666,65.6018,0
196.8054,3,810,48370,65.6018,0
393.6108,6,810,46647,65.6018,0
393.6108,6,810,47052,65.6018,0
216.486,3,810,51774,72.162,0
216.486,3,810,58957,72.162,0
216.486,3,810,71829,72.162,0
216.486,3,810,67274,72.162,0
216.486,3,810,51130,72.162,0
216.486,3,810,71779,72.162,0
216.486,3,810,51824,72.162,0
216.486,3,810,69561,72.162,0
216.486,3,810,53484,72.162,0
216.486,3,810,53606,72.162,0
216.486,3,810,53518,72.162,0
216.486,3,810,53465,72.162,0
216.486,3,810,51090,72.162,0
216.486,3,810,51102,72.162,0
216.486,3,810,53527,72.162,0
216.486,3,810,53536,72.162,0
216.486,3,810,59029,72.162,0
216.486,3,810,51721,72.162,0
216.486,3,810,51845,72.162,0
216.486,3,810,51127,72.162,0
432.972,6,810,55277,72.162,0
432.972,6,810,51720,72.162,0
432.972,6,810,51822,72.162,0
328.009,5,810,49849,65.6018,0
328.009,5,810,46947,65.6018,0
