CustomerID,TerritoryID,CustomerType
20308,4,I
20360,4,I
20486,4,I
20497,4,I
21317,4,I
21344,4,I
22127,4,I
22293,4,I
22331,4,I
22977,4,I
23006,4,I
23033,4,I
23183,4,I
23272,4,I
23356,4,I
23578,4,I
23799,4,I
24324,4,I
24670,4,I
24933,4,I
24984,4,I
25047,4,I
25105,4,I
25155,4,I
25277,4,I
25286,4,I
26094,4,I
26245,4,I
26314,4,I
26490,4,I
26500,4,I
26519,4,I
26799,4,I
27105,4,I
27239,4,I
27247,4,I
27301,4,I
27459,4,I
28043,4,I
28273,4,I
28275,4,I
28603,4,I
28605,4,I
28616,4,I
28788,4,I
28796,4,I
28982,4,I
11158,4,I
11181,4,I
11272,4,I
11655,4,I
11851,4,I
12016,4,I
12455,4,I
12971,4,I
13194,4,I
13216,4,I
13315,4,I
13752,4,I
13882,4,I
13883,4,I
13927,4,I
13993,4,I
14044,4,I
14239,4,I
14268,4,I
14756,4,I
15533,4,I
15736,4,I
15968,4,I
16224,4,I
16770,4,I
16853,4,I
16966,4,I
17262,4,I
17662,4,I
17666,4,I
17696,4,I
18562,4,I
18670,4,I
18778,4,I
18794,4,I
18799,4,I
18966,4,I
19644,4,I
19745,4,I
19984,4,I
19995,4,I
20393,4,I
20535,4,I
21472,4,I
21807,4,I
22216,4,I
22547,4,I
23091,4,I
23127,4,I
23184,4,I
23495,4,I
23684,4,I
24330,4,I
24624,4,I
25043,4,I
25154,4,I
25185,4,I
25360,4,I
25369,4,I
25856,4,I
25868,4,I
26003,4,I
26042,4,I
26502,4,I
26736,4,I
27219,4,I
27251,4,I
27561,4,I
27610,4,I
27674,4,I
28053,4,I
28296,4,I
28967,4,I
28997,4,I
29030,4,I
29032,4,I
29056,4,I
29206,4,I
29347,4,I
11162,4,I
11741,4,I
11855,4,I
11872,4,I
12053,4,I
12102,4,I
13094,4,I
13210,4,I
13320,4,I
13326,4,I
13335,4,I
13382,4,I
13388,4,I
14094,4,I
14112,4,I
14270,4,I
14285,4,I
14327,4,I
14329,4,I
14648,4,I
14901,4,I
15174,4,I
15278,4,I
15317,4,I
15401,4,I
15424,4,I
15428,4,I
15877,4,I
15941,4,I
15983,4,I
16069,4,I
16138,4,I
16239,4,I
16385,4,I
16645,4,I
16889,4,I
17265,4,I
17395,4,I
17469,4,I
17594,4,I
18102,4,I
18511,4,I
18773,4,I
18947,4,I
18979,4,I
19759,4,I
19777,4,I
19800,4,I
20194,4,I
20338,4,I
20511,4,I
20648,4,I
21262,4,I
21433,4,I
21451,4,I
21498,4,I
21735,4,I
21917,4,I
21918,4,I
22146,4,I
22718,4,I
23862,4,I
24770,4,I
24809,4,I
25015,4,I
25024,4,I
25075,4,I
25343,4,I
25838,4,I
25839,4,I
26012,4,I
26171,4,I
26290,4,I
26594,4,I
27031,4,I
27039,4,I
27204,4,I
27426,4,I
27438,4,I
27449,4,I
27546,4,I
27579,4,I
27737,4,I
28062,4,I
28086,4,I
28106,4,I
28156,4,I
28193,4,I
28199,4,I
28598,4,I
28601,4,I
28674,4,I
28675,4,I
28977,4,I
28998,4,I
11509,4,I
11636,4,I
11695,4,I
11720,4,I
12103,4,I
12112,4,I
12195,4,I
12770,4,I
12948,4,I
13176,4,I
13266,4,I
13298,4,I
13463,4,I
13464,4,I
13736,4,I
13737,4,I
14005,4,I
14090,4,I
14653,4,I
14739,4,I
14757,4,I
14903,4,I
15326,4,I
15780,4,I
15990,4,I
16799,4,I
16888,4,I
16984,4,I
17123,4,I
17399,4,I
18080,4,I
18376,4,I
18477,4,I
18576,4,I
19117,4,I
19160,4,I
19550,4,I
19992,4,I
20067,4,I
20074,4,I
20199,4,I
20296,4,I
20379,4,I
20391,4,I
20512,4,I
20676,4,I
21316,4,I
21343,4,I
21369,4,I
21641,4,I
21779,4,I
22294,4,I
22364,4,I
22891,4,I
22982,4,I
23028,4,I
23336,4,I
23590,4,I
23718,4,I
24406,4,I
24422,4,I
24641,4,I
24686,4,I
25195,4,I
25842,4,I
26320,4,I
26499,4,I
26731,4,I
27046,4,I
27068,4,I
27080,4,I
27108,4,I
27521,4,I
27553,4,I
27655,4,I
27920,4,I
28026,4,I
28288,4,I
29089,4,I
11042,4,I
11295,4,I
11305,4,I
11310,4,I
12163,4,I
12440,4,I
13059,4,I
13162,4,I
13202,4,I
13446,4,I
13873,4,I
14408,4,I
14729,4,I
14758,4,I
15284,4,I
15403,4,I
15557,4,I
15773,4,I
16018,4,I
16091,4,I
16115,4,I
16503,4,I
16845,4,I
17426,4,I
17459,4,I
17524,4,I
17663,4,I
17674,4,I
17676,4,I
17684,4,I
18056,4,I
18343,4,I
18441,4,I
18460,4,I
18473,4,I
18478,4,I
18512,4,I
18590,4,I
18659,4,I
18894,4,I
18917,4,I
18936,4,I
19690,4,I
19857,4,I
19868,4,I
19888,4,I
20008,4,I
20095,4,I
20494,4,I
20495,4,I
20505,4,I
20737,4,I
21237,4,I
21244,4,I
21619,4,I
21720,4,I
21808,4,I
22296,4,I
22747,4,I
22791,4,I
22999,4,I
23510,4,I
23674,4,I
23740,4,I
24225,4,I
24287,4,I
24403,4,I
24677,4,I
24777,4,I
24793,4,I
24831,4,I
24942,4,I
25172,4,I
25406,4,I
25441,4,I
25910,4,I
26280,4,I
26334,4,I
26689,4,I
26690,4,I
26704,4,I
27249,4,I
27257,4,I
27274,4,I
27382,4,I
27405,4,I
27468,4,I
27682,4,I
28006,4,I
28039,4,I
28253,4,I
28799,4,I
28828,4,I
28985,4,I
29018,4,I
29129,4,I
29257,4,I
29278,4,I
11191,4,I
11329,4,I
11516,4,I
11736,4,I
11782,4,I
12118,4,I
12190,4,I
12788,4,I
12942,4,I
13032,4,I
13221,4,I
14241,4,I
14288,4,I
14365,4,I
14374,4,I
14741,4,I
15190,4,I
15344,4,I
15469,4,I
16063,4,I
16065,4,I
16100,4,I
16714,4,I
16767,4,I
16924,4,I
17267,4,I
18057,4,I
18086,4,I
18519,4,I
18526,4,I
18877,4,I
18962,4,I
19109,4,I
19142,4,I
19767,4,I
19831,4,I
19837,4,I
19897,4,I
20335,4,I
20636,4,I
20697,4,I
20785,4,I
21164,4,I
21243,4,I
21275,4,I
21346,4,I
21368,4,I
21440,4,I
21462,4,I
21643,4,I
21760,4,I
22248,4,I
22287,4,I
22722,4,I
22756,4,I
23082,4,I
23359,4,I
23582,4,I
23881,4,I
24387,4,I
24443,4,I
24926,4,I
24934,4,I
25165,4,I
25206,4,I
25879,4,I
26195,4,I
26465,4,I
26526,4,I
26645,4,I
26791,4,I
26801,4,I
26804,4,I
27018,4,I
27077,4,I
27216,4,I
27276,4,I
27287,4,I
27533,4,I
28031,4,I
28645,4,I
28658,4,I
28774,4,I
29263,4,I
11174,4,I
11285,4,I
11291,4,I
11298,4,I
11702,4,I
11846,4,I
11924,4,I
11931,4,I
11982,4,I
12101,4,I
12762,4,I
13375,4,I
13377,4,I
13949,4,I
14023,4,I
14354,4,I
14388,4,I
14622,4,I
14920,4,I
15010,4,I
15158,4,I
15196,4,I
15408,4,I
15427,4,I
15470,4,I
15539,4,I
15741,4,I
16130,4,I
16245,4,I
16383,4,I
16719,4,I
16779,4,I
16839,4,I
16869,4,I
16920,4,I
17578,4,I
17610,4,I
18398,4,I
18406,4,I
18417,4,I
18437,4,I
18601,4,I
18602,4,I
18772,4,I
19203,4,I
19722,4,I
19850,4,I
20003,4,I
20038,4,I
20334,4,I
20461,4,I
20532,4,I
20788,4,I
21604,4,I
21791,4,I
22164,4,I
22231,4,I
22249,4,I
22865,4,I
23150,4,I
23175,4,I
23463,4,I
23501,4,I
23589,4,I
23693,4,I
23807,4,I
24263,4,I
24351,4,I
24353,4,I
24405,4,I
24626,4,I
24640,4,I
24792,4,I
24997,4,I
25064,4,I
25397,4,I
25426,4,I
25430,4,I
25860,4,I
25901,4,I
26483,4,I
26536,4,I
26539,4,I
26603,4,I
26684,4,I
26800,4,I
26811,4,I
27386,4,I
27412,4,I
27630,4,I
28097,4,I
28268,4,I
28867,4,I
29111,4,I
29352,4,I
11290,4,I
11703,4,I
11788,4,I
12067,4,I
12200,4,I
12201,4,I
12924,4,I
12977,4,I
12978,4,I
13309,4,I
13347,4,I
13415,4,I
13455,4,I
13862,4,I
13905,4,I
14269,4,I
14463,4,I
14505,4,I
14738,4,I
14882,4,I
15255,4,I
15305,4,I
15374,4,I
15496,4,I
15535,4,I
15908,4,I
16070,4,I
16874,4,I
17396,4,I
18050,4,I
18352,4,I
18388,4,I
18425,4,I
18608,4,I
18954,4,I
19018,4,I
19735,4,I
19768,4,I
19778,4,I
19780,4,I
20112,4,I
20302,4,I
20320,4,I
20751,4,I
21153,4,I
21240,4,I
21325,4,I
21478,4,I
21774,4,I
21922,4,I
22039,4,I
22162,4,I
22222,4,I
23161,4,I
23327,4,I
23349,4,I
24347,4,I
24440,4,I
24527,4,I
24620,4,I
24808,4,I
25102,4,I
26083,4,I
26122,4,I
26599,4,I
27054,4,I
27076,4,I
27379,4,I
27527,4,I
28088,4,I
28147,4,I
28224,4,I
28242,4,I
28258,4,I
28621,4,I
28855,4,I
29110,4,I
29243,4,I
29244,4,I
11041,4,I
11190,4,I
11208,4,I
11743,4,I
11790,4,I
11809,4,I
11962,4,I
12040,4,I
13058,4,I
13167,4,I
13237,4,I
13472,4,I
13948,4,I
14109,4,I
14250,4,I
14257,4,I
14868,4,I
14889,4,I
15307,4,I
15312,4,I
15360,4,I
15474,4,I
15542,4,I
15739,4,I
16364,4,I
16715,4,I
16775,4,I
17016,4,I
17427,4,I
17559,4,I
17624,4,I
18108,4,I
18346,4,I
18454,4,I
18459,4,I
18521,4,I
18543,4,I
18550,4,I
18610,4,I
18615,4,I
18818,4,I
18831,4,I
18924,4,I
19022,4,I
19110,4,I
19158,4,I
19235,4,I
19634,4,I
19692,4,I
19883,4,I
20192,4,I
20395,4,I
20422,4,I
20690,4,I
20765,4,I
21310,4,I
21399,4,I
21434,4,I
21588,4,I
22123,4,I
22185,4,I
22338,4,I
22355,4,I
22751,4,I
23067,4,I
23210,4,I
23690,4,I
23702,4,I
24341,4,I
24444,4,I
25168,4,I
25186,4,I
25861,4,I
26120,4,I
26169,4,I
26281,4,I
26489,4,I
26514,4,I
26607,4,I
26813,4,I
27222,4,I
27418,4,I
27507,4,I
27566,4,I
27619,4,I
27627,4,I
27642,4,I
27651,4,I
28588,4,I
28804,4,I
28831,4,I
28864,4,I
28994,4,I
29052,4,I
29245,4,I
29253,4,I
11023,4,I
11083,4,I
11184,4,I
11209,4,I
11306,4,I
11978,4,I
12066,4,I
12438,4,I
12755,4,I
12957,4,I
12975,4,I
13033,4,I
13219,4,I
13421,4,I
13429,4,I
13864,4,I
13917,4,I
13923,4,I
14004,4,I
14114,4,I
14450,4,I
14891,4,I
15193,4,I
15392,4,I
15501,4,I
15838,4,I
16240,4,I
16372,4,I
16812,4,I
16814,4,I
16854,4,I
16881,4,I
17038,4,I
17698,4,I
18370,4,I
18410,4,I
18455,4,I
18616,4,I
18687,4,I
18780,4,I
18946,4,I
19010,4,I
19535,4,I
19776,4,I
20353,4,I
20543,4,I
20705,4,I
21324,4,I
22036,4,I
22221,4,I
22298,4,I
22990,4,I
23081,4,I
23238,4,I
23296,4,I
23357,4,I
23468,4,I
23839,4,I
24226,4,I
24234,4,I
24254,4,I
24348,4,I
24802,4,I
24980,4,I
25068,4,I
25151,4,I
25917,4,I
25955,4,I
25969,4,I
26016,4,I
26057,4,I
26246,4,I
26611,4,I
26691,4,I
27079,4,I
27090,4,I
27260,4,I
27424,4,I
27918,4,I
28024,4,I
28183,4,I
28243,4,I
28293,4,I
28299,4,I
28356,4,I
28585,4,I
28606,4,I
28673,4,I
28805,4,I
29026,4,I
11159,4,I
11499,4,I
11540,4,I
11637,4,I
11731,4,I
11734,4,I
11816,4,I
11858,4,I
12015,4,I
12070,4,I
12082,4,I
12105,4,I
12164,4,I
12191,4,I
12197,4,I
13186,4,I
13312,4,I
13323,4,I
13430,4,I
13753,4,I
13854,4,I
14395,4,I
14499,4,I
14514,4,I
14594,4,I
14873,4,I
15343,4,I
15482,4,I
15555,4,I
15844,4,I
15858,4,I
16337,4,I
16504,4,I
16724,4,I
16726,4,I
16788,4,I
17007,4,I
17012,4,I
17154,4,I
17566,4,I
18112,4,I
18342,4,I
18505,4,I
18825,4,I
18973,4,I
19403,4,I
19730,4,I
19869,4,I
20040,4,I
20515,4,I
21140,4,I
21155,4,I
21327,4,I
21351,4,I
21755,4,I
22035,4,I
22042,4,I
22066,4,I
22250,4,I
22258,4,I
22279,4,I
22280,4,I
22731,4,I
22770,4,I
22778,4,I
22894,4,I
23039,4,I
23457,4,I
23699,4,I
24397,4,I
25390,4,I
25957,4,I
26241,4,I
26306,4,I
26336,4,I
26534,4,I
26715,4,I
26722,4,I
27081,4,I
27209,4,I
27392,4,I
27427,4,I
27564,4,I
27572,4,I
27612,4,I
28018,4,I
28070,4,I
28123,4,I
28358,4,I
28360,4,I
28857,4,I
29168,4,I
29283,4,I
11024,4,I
11064,4,I
11789,4,I
11797,4,I
11983,4,I
12062,4,I
12087,4,I
12110,4,I
12886,4,I
12962,4,I
13168,4,I
13247,4,I
13279,4,I
13293,4,I
13381,4,I
14508,4,I
14899,4,I
15166,4,I
15321,4,I
15358,4,I
15394,4,I
15964,4,I
16064,4,I
16101,4,I
16148,4,I
16222,4,I
16816,4,I
16903,4,I
16961,4,I
16997,4,I
18076,4,I
18369,4,I
18513,4,I
18533,4,I
18643,4,I
19020,4,I
19161,4,I
19244,4,I
19809,4,I
19819,4,I
19820,4,I
20123,4,I
20297,4,I
20298,4,I
20384,4,I
21328,4,I
21330,4,I
21350,4,I
21411,4,I
21463,4,I
21492,4,I
21695,4,I
22049,4,I
22069,4,I
22083,4,I
22372,4,I
22723,4,I
22787,4,I
23275,4,I
23293,4,I
23388,4,I
23678,4,I
23704,4,I
23789,4,I
23797,4,I
23810,4,I
23843,4,I
23877,4,I
24635,4,I
24747,4,I
24973,4,I
25890,4,I
26351,4,I
26578,4,I
26612,4,I
27397,4,I
27423,4,I
27528,4,I
27530,4,I
27666,4,I
28016,4,I
28682,4,I
28815,4,I
28843,4,I
29076,4,I
29221,4,I
29237,4,I
11323,4,I
11635,4,I
11664,4,I
11853,4,I
11885,4,I
12137,4,I
12175,4,I
12709,4,I
12883,4,I
12981,4,I
13061,4,I
13314,4,I
13331,4,I
13470,4,I
13481,4,I
13485,4,I
13859,4,I
13932,4,I
14024,4,I
14433,4,I
14733,4,I
15256,4,I
15281,4,I
15314,4,I
15339,4,I
15776,4,I
16861,4,I
16862,4,I
16865,4,I
17146,4,I
17164,4,I
17179,4,I
17440,4,I
17455,4,I
17536,4,I
17555,4,I
17859,4,I
18110,4,I
18113,4,I
18436,4,I
18776,4,I
18824,4,I
18856,4,I
18945,4,I
19003,4,I
19226,4,I
19655,4,I
19679,4,I
19687,4,I
20305,4,I
20321,4,I
20443,4,I
20754,4,I
21282,4,I
21341,4,I
21635,4,I
21650,4,I
21723,4,I
21736,4,I
21744,4,I
21761,4,I
21795,4,I
21903,4,I
22084,4,I
22137,4,I
23060,4,I
23252,4,I
23505,4,I
23880,4,I
24233,4,I
24401,4,I
25184,4,I
25257,4,I
25354,4,I
25357,4,I
26060,4,I
26264,4,I
26267,4,I
26518,4,I
26788,4,I
27480,4,I
27669,4,I
28058,4,I
28237,4,I
28335,4,I
28842,4,I
29170,4,I
11270,4,I
11297,4,I
11744,4,I
11932,4,I
12069,4,I
12152,4,I
12172,4,I
12209,4,I
12450,4,I
12756,4,I
12899,4,I
12904,4,I
13338,4,I
13349,4,I
13863,4,I
13903,4,I
14040,4,I
14630,4,I
15005,4,I
15160,4,I
15289,4,I
15387,4,I
15520,4,I
16152,4,I
16230,4,I
16806,4,I
17139,4,I
17178,4,I
18119,4,I
18552,4,I
18585,4,I
18858,4,I
18956,4,I
19231,4,I
19234,4,I
19534,4,I
20010,4,I
20017,4,I
20031,4,I
20387,4,I
21157,4,I
21163,4,I
21235,4,I
21294,4,I
21300,4,I
21326,4,I
21438,4,I
21477,4,I
21746,4,I
21806,4,I
22052,4,I
22054,4,I
22236,4,I
22862,4,I
23135,4,I
23139,4,I
23185,4,I
23326,4,I
23382,4,I
23669,4,I
23721,4,I
23728,4,I
24221,4,I
24316,4,I
24358,4,I
25014,4,I
25081,4,I
25339,4,I
25409,4,I
25434,4,I
26046,4,I
26123,4,I
26524,4,I
26600,4,I
26648,4,I
27087,4,I
27246,4,I
27529,4,I
27555,4,I
28166,4,I
28221,4,I
28289,4,I
28340,4,I
28597,4,I
28773,4,I
28840,4,I
28988,4,I
29051,4,I
11015,4,I
11141,4,I
11183,4,I
11268,4,I
11292,4,I
11626,4,I
11639,4,I
12047,4,I
12181,4,I
12409,4,I
12922,4,I
12947,4,I
13074,4,I
13225,4,I
13359,4,I
13475,4,I
13879,4,I
13940,4,I
14454,4,I
14609,4,I
14742,4,I
15202,4,I
15398,4,I
15476,4,I
15548,4,I
15781,4,I
15873,4,I
15954,4,I
16244,4,I
16720,4,I
16817,4,I
16851,4,I
16917,4,I
16963,4,I
17030,4,I
17421,4,I
17621,4,I
17623,4,I
18507,4,I
18612,4,I
18649,4,I
18782,4,I
18819,4,I
19163,4,I
19245,4,I
19840,4,I
19981,4,I
20678,4,I
20692,4,I
21162,4,I
21338,4,I
21597,4,I
21724,4,I
21801,4,I
23145,4,I
23189,4,I
23398,4,I
23456,4,I
23695,4,I
23709,4,I
23854,4,I
24295,4,I
24357,4,I
24391,4,I
24437,4,I
24517,4,I
24628,4,I
24745,4,I
24806,4,I
25199,4,I
25208,4,I
25282,4,I
25905,4,I
25984,4,I
26009,4,I
26091,4,I
26121,4,I
26124,4,I
26252,4,I
26338,4,I
26471,4,I
26481,4,I
26610,4,I
26793,4,I
27094,4,I
27266,4,I
27478,4,I
27601,4,I
27676,4,I
28059,4,I
28067,4,I
28105,4,I
28126,4,I
28127,4,I
28155,4,I
28627,4,I
28761,4,I
28763,4,I
28789,4,I
28829,4,I
29227,4,I
11178,4,I
11234,4,I
11707,4,I
11733,4,I
11822,4,I
11831,4,I
11939,4,I
11980,4,I
12096,4,I
12708,4,I
12898,4,I
12935,4,I
13151,4,I
13324,4,I
13461,4,I
13476,4,I
13759,4,I
13913,4,I
14037,4,I
14249,4,I
14378,4,I
14389,4,I
15296,4,I
15341,4,I
15383,4,I
15545,4,I
16086,4,I
17128,4,I
17415,4,I
17480,4,I
17602,4,I
17694,4,I
18354,4,I
18586,4,I
18751,4,I
18786,4,I
19639,4,I
20028,4,I
20398,4,I
20485,4,I
21274,4,I
21460,4,I
21920,4,I
22062,4,I
22068,4,I
22086,4,I
23016,4,I
23036,4,I
23071,4,I
23550,4,I
23742,4,I
24261,4,I
24339,4,I
24513,4,I
24735,4,I
24796,4,I
25283,4,I
25401,4,I
25427,4,I
25834,4,I
25899,4,I
25953,4,I
25954,4,I
25977,4,I
25985,4,I
26061,4,I
26554,4,I
27021,4,I
27067,4,I
27206,4,I
27238,4,I
27508,4,I
27641,4,I
27661,4,I
27662,4,I
27751,4,I
28007,4,I
28089,4,I
28593,4,I
28635,4,I
28784,4,I
28866,4,I
29166,4,I
29285,4,I
11537,4,I
11539,4,I
11837,4,I
11873,4,I
11945,4,I
12171,4,I
12421,4,I
12426,4,I
12789,4,I
13100,4,I
13181,4,I
13242,4,I
13325,4,I
13357,4,I
13422,4,I
13992,4,I
14105,4,I
14515,4,I
14870,4,I
14892,4,I
15250,4,I
15431,4,I
15433,4,I
15517,4,I
15518,4,I
15769,4,I
16001,4,I
16150,4,I
16361,4,I
16379,4,I
16871,4,I
16962,4,I
17024,4,I
17335,4,I
17419,4,I
17498,4,I
17506,4,I
17614,4,I
17617,4,I
18328,4,I
18399,4,I
18613,4,I
18684,4,I
18807,4,I
18876,4,I
19700,4,I
19812,4,I
19889,4,I
20030,4,I
20091,4,I
20290,4,I
20397,4,I
20537,4,I
21154,4,I
21261,4,I
21269,4,I
21476,4,I
21610,4,I
21627,4,I
21640,4,I
21932,4,I
22043,4,I
22077,4,I
23041,4,I
23166,4,I
23338,4,I
23393,4,I
23400,4,I
23493,4,I
23890,4,I
24409,4,I
24427,4,I
24660,4,I
24812,4,I
25044,4,I
25099,4,I
25909,4,I
25966,4,I
25978,4,I
26128,4,I
26523,4,I
26649,4,I
26728,4,I
26777,4,I
28331,4,I
28653,4,I
28978,4,I
11043,4,I
11168,4,I
11210,4,I
11307,4,I
11319,4,I
11327,4,I
11666,4,I
11683,4,I
11705,4,I
11961,4,I
12052,4,I
12073,4,I
12170,4,I
12427,4,I
12910,4,I
12943,4,I
13170,4,I
13339,4,I
13435,4,I
13490,4,I
14443,4,I
14464,4,I
14593,4,I
14602,4,I
14603,4,I
14740,4,I
15245,4,I
15544,4,I
15821,4,I
15839,4,I
15875,4,I
16093,4,I
16127,4,I
16787,4,I
17520,4,I
17538,4,I
17581,4,I
17664,4,I
17681,4,I
17860,4,I
18070,4,I
18111,4,I
18385,4,I
18648,4,I
18981,4,I
19112,4,I
19159,4,I
19162,4,I
19218,4,I
19715,4,I
20337,4,I
20351,4,I
20382,4,I
20671,4,I
20766,4,I
21287,4,I
21426,4,I
22072,4,I
22337,4,I
22362,4,I
22375,4,I
22991,4,I
23171,4,I
23355,4,I
23515,4,I
23549,4,I
23688,4,I
24288,4,I
24340,4,I
24515,4,I
24524,4,I
24810,4,I
24956,4,I
25376,4,I
25382,4,I
25410,4,I
26059,4,I
26172,4,I
26309,4,I
26738,4,I
27092,4,I
27277,4,I
27410,4,I
27417,4,I
27505,4,I
27543,4,I
28172,4,I
28200,4,I
28811,4,I
29235,4,I
29279,4,I
11053,4,I
11288,4,I
11658,4,I
11714,4,I
11923,4,I
12157,4,I
12169,4,I
12410,4,I
12768,4,I
13142,4,I
13299,4,I
13715,4,I
13876,4,I
14435,4,I
14513,4,I
15017,4,I
15274,4,I
15302,4,I
15412,4,I
15883,4,I
15890,4,I
15956,4,I
15995,4,I
16080,4,I
16860,4,I
16988,4,I
17525,4,I
17563,4,I
18123,4,I
18350,4,I
18563,4,I
18596,4,I
18672,4,I
18774,4,I
18913,4,I
19397,4,I
19409,4,I
19530,4,I
19698,4,I
19744,4,I
19808,4,I
20014,4,I
20020,4,I
20098,4,I
20100,4,I
20307,4,I
20503,4,I
20640,4,I
20653,4,I
20700,4,I
21242,4,I
21315,4,I
21487,4,I
21497,4,I
22270,4,I
22361,4,I
22789,4,I
23155,4,I
23297,4,I
23685,4,I
23703,4,I
23826,4,I
24227,4,I
24419,4,I
24619,4,I
24662,4,I
24668,4,I
24990,4,I
25007,4,I
25078,4,I
25080,4,I
25292,4,I
25381,4,I
25414,4,I
25880,4,I
26105,4,I
26302,4,I
26315,4,I
26646,4,I
26732,4,I
26780,4,I
27055,4,I
27078,4,I
27218,4,I
27233,4,I
27280,4,I
27569,4,I
27990,4,I
28068,4,I
28164,4,I
28229,4,I
28775,4,I
28776,4,I
28812,4,I
29010,4,I
29048,4,I
29261,4,I
29273,4,I
11140,4,I
11222,4,I
11692,4,I
11787,4,I
11795,4,I
11940,4,I
11949,4,I
12050,4,I
12786,4,I
12931,4,I
12983,4,I
13187,4,I
13208,4,I
13402,4,I
13487,4,I
13871,4,I
13939,4,I
14093,4,I
14273,4,I
14297,4,I
14489,4,I
14647,4,I
14664,4,I
14914,4,I
15259,4,I
15288,4,I
15301,4,I
15309,4,I
15329,4,I
15375,4,I
15379,4,I
15393,4,I
15397,4,I
15909,4,I
16355,4,I
17138,4,I
17446,4,I
17448,4,I
17574,4,I
17593,4,I
17598,4,I
17605,4,I
18058,4,I
18069,4,I
18085,4,I
18378,4,I
18663,4,I
18678,4,I
19166,4,I
19199,4,I
19659,4,I
19671,4,I
20115,4,I
20348,4,I
20359,4,I
20649,4,I
20663,4,I
21160,4,I
21286,4,I
21358,4,I
21419,4,I
21636,4,I
21750,4,I
21780,4,I
22281,4,I
22291,4,I
22348,4,I
22899,4,I
23239,4,I
23358,4,I
23374,4,I
23395,4,I
23808,4,I
24424,4,I
24492,4,I
24815,4,I
24829,4,I
25198,4,I
25362,4,I
25385,4,I
25974,4,I
26071,4,I
26271,4,I
26326,4,I
26479,4,I
26618,4,I
26674,4,I
26705,4,I
26711,4,I
26790,4,I
27446,4,I
27535,4,I
28032,4,I
28033,4,I
28077,4,I
28643,4,I
28981,4,I
29011,4,I
29024,4,I
29143,4,I
11085,4,I
11260,4,I
11281,4,I
11670,4,I
11811,4,I
12029,4,I
12044,4,I
12068,4,I
12412,4,I
12442,4,I
12443,4,I
12879,4,I
12933,4,I
13193,4,I
14351,4,I
14357,4,I
14368,4,I
14415,4,I
14485,4,I
14562,4,I
14761,4,I
15198,4,I
15417,4,I
15742,4,I
15855,4,I
15895,4,I
16126,4,I
16795,4,I
16867,4,I
16891,4,I
17561,4,I
17571,4,I
18420,4,I
18564,4,I
18657,4,I
18762,4,I
18781,4,I
18916,4,I
18988,4,I
19009,4,I
19769,4,I
19856,4,I
19990,4,I
19994,4,I
20191,4,I
20466,4,I
20541,4,I
20759,4,I
21303,4,I
21356,4,I
21386,4,I
21458,4,I
21469,4,I
21609,4,I
21646,4,I
21653,4,I
21786,4,I
21789,4,I
21809,4,I
21811,4,I
22153,4,I
22224,4,I
22295,4,I
22345,4,I
22898,4,I
22993,4,I
23258,4,I
23366,4,I
23683,4,I
24354,4,I
24423,4,I
24749,4,I
24769,4,I
24828,4,I
24940,4,I
24959,4,I
25008,4,I
25082,4,I
25440,4,I
25967,4,I
26008,4,I
26096,4,I
26198,4,I
26201,4,I
26634,4,I
27214,4,I
27241,4,I
27268,4,I
27477,4,I
27526,4,I
27645,4,I
27667,4,I
27996,4,I
28042,4,I
28987,4,I
29136,4,I
29264,4,I
11065,4,I
11156,4,I
11165,4,I
11649,4,I
11959,4,I
12019,4,I
13278,4,I
13702,4,I
14035,4,I
14462,4,I
14470,4,I
14590,4,I
14627,4,I
14645,4,I
14879,4,I
15273,4,I
15336,4,I
16014,4,I
16336,4,I
16786,4,I
16953,4,I
17031,4,I
17117,4,I
17142,4,I
17366,4,I
17384,4,I
17418,4,I
17445,4,I
17470,4,I
18514,4,I
18540,4,I
18614,4,I
18681,4,I
18838,4,I
18948,4,I
18993,4,I
19230,4,I
19402,4,I
19708,4,I
19814,4,I
19877,4,I
20093,4,I
20139,4,I
20368,4,I
20475,4,I
21288,4,I
22012,4,I
22044,4,I
22075,4,I
22271,4,I
22292,4,I
22719,4,I
22775,4,I
22980,4,I
23192,4,I
23201,4,I
23392,4,I
23399,4,I
23453,4,I
23701,4,I
23727,4,I
23841,4,I
24445,4,I
24688,4,I
24822,4,I
24957,4,I
25088,4,I
25167,4,I
25197,4,I
25345,4,I
25423,4,I
25835,4,I
25862,4,I
26082,4,I
26376,4,I
26637,4,I
27915,4,I
28184,4,I
28185,4,I
28974,4,I
29004,4,I
29107,4,I
29224,4,I
11275,4,I
11854,4,I
11867,4,I
12100,4,I
12153,4,I
12441,4,I
13218,4,I
13246,4,I
13306,4,I
13444,4,I
13445,4,I
13473,4,I
13938,4,I
14089,4,I
14251,4,I
14386,4,I
14601,4,I
14639,4,I
15333,4,I
15366,4,I
15538,4,I
15772,4,I
16114,4,I
16233,4,I
16371,4,I
16384,4,I
16792,4,I
16833,4,I
16904,4,I
16983,4,I
17434,4,I
17532,4,I
17670,4,I
18424,4,I
18426,4,I
18914,4,I
19736,4,I
20187,4,I
20376,4,I
20413,4,I
20650,4,I
20685,4,I
21313,4,I
21502,4,I
21909,4,I
22076,4,I
22078,4,I
22108,4,I
22116,4,I
22119,4,I
22142,4,I
22729,4,I
22734,4,I
22757,4,I
22781,4,I
23484,4,I
23580,4,I
23884,4,I
24396,4,I
